shipment_id,customer_id,origin_port,destination_port,departure_date,arrival_date,shipment_status,cargo_type,weight_tons,volume_cbm,revenue,cost
SHP002519,CUST002273,Durban Port,Singapore Port,2024-03-16,2024-06-05,Delayed,Oil,122.83,102.25,74178.02,105676.21
SHP002520,CUST001924,Durban Port,Lagos Port,2022-11-30,2022-03-27,Delivered,Textiles,27.29,405.74,187897.12,64012.37
SHP002521,CUST001148,Los Angeles Port,Lagos Port,2023-12-05,2023-03-16,Delayed,Textiles,195.58,99.84,28913.68,109540.2
SHP002522,CUST002864,Singapore Port,Los Angeles Port,2024-10-15,2023-03-27,Delivered,Electronics,164.14,273.94,144981.26,25563.58
SHP002523,CUST001056,Singapore Port,Durban Port,2024-05-03,2022-07-02,Delivered,Food,122.58,85.82,52319.08,27608.02
SHP002524,CUST001782,Dubai Port,Dubai Port,2024-04-23,2024-09-17,Delayed,Oil,154.27,216.69,105866.22,99924.29
SHP002525,CUST000762,Durban Port,Hamburg Port,2023-03-31,2024-11-17,Delayed,Vehicles,111.46,11.2,148276.25,146447.1
SHP002526,CUST001665,Dubai Port,Hamburg Port,2023-08-01,2022-10-27,Delayed,Vehicles,68.02,134.95,5560.87,8216.06
SHP002527,CUST002778,Lagos Port,Hamburg Port,2023-10-30,2024-11-11,Delayed,Textiles,76.92,463.04,108967.05,45379.46
SHP002528,CUST002854,Shanghai Port,Dubai Port,2023-04-12,2022-02-14,In Transit,Food,110.07,30.69,9658.38,77907.02
SHP002529,CUST000048,Dubai Port,Lagos Port,2023-04-22,2022-04-11,In Transit,Food,165.12,56.68,73961.02,18492.42
SHP002530,CUST000330,Rotterdam Port,Singapore Port,2022-07-30,2024-03-07,In Transit,Textiles,105.16,407.59,44058.71,22773.66
SHP002531,CUST002936,Hamburg Port,Shanghai Port,2022-10-19,2024-07-08,Delayed,Vehicles,141.67,201.5,96295.33,93751.72
SHP002532,CUST001348,Los Angeles Port,Shanghai Port,2023-06-03,2023-11-03,Delivered,Electronics,5.26,335.59,9489.58,13181.26
SHP002533,CUST002707,Lagos Port,Los Angeles Port,2023-09-23,2022-10-04,Delayed,Oil,70.01,269.13,123284.22,24884.2
SHP002534,CUST000259,Hamburg Port,Lagos Port,2023-03-21,2024-05-20,Delayed,Vehicles,191.29,49.74,152409.45,116976.02
SHP002535,CUST000310,Rotterdam Port,Lagos Port,2023-08-13,2023-12-11,In Transit,Oil,113.1,252.66,59470.62,66232.45
SHP002536,CUST002839,Los Angeles Port,Dubai Port,2023-11-28,2023-03-27,Delayed,Oil,133.13,237.93,96330.05,8050.13
SHP002537,CUST002136,Shanghai Port,Hamburg Port,2023-09-19,2022-12-07,In Transit,Oil,169.89,33.14,157196.49,139701.84
SHP002538,CUST000851,Dubai Port,Singapore Port,2023-12-08,2022-01-31,Delayed,Oil,137.56,489.82,57425.9,38174.65
SHP002539,CUST000331,Hamburg Port,Los Angeles Port,2024-08-21,2023-02-12,In Transit,Food,132.44,296.23,195775.14,148643.59
SHP002540,CUST001320,Dubai Port,Hamburg Port,2024-11-23,2023-01-17,In Transit,Food,173.69,414.78,49401.15,35160.1
SHP002541,CUST000418,Singapore Port,Durban Port,2022-10-28,2023-01-29,In Transit,Vehicles,140.85,398.26,96030.86,118778.41
SHP002542,CUST000865,Lagos Port,Dubai Port,2024-07-27,2024-04-27,Delayed,Food,137.89,74.29,172599.95,67991.0
SHP002543,CUST002182,Los Angeles Port,Shanghai Port,2024-03-24,2023-08-02,Delayed,Textiles,56.13,454.71,171967.23,66693.0
SHP002544,CUST000704,Shanghai Port,Los Angeles Port,2023-11-14,2023-09-14,Delivered,Oil,77.18,154.65,91260.76,26745.87
SHP002545,CUST001140,Shanghai Port,Durban Port,2023-06-12,2024-02-09,Delivered,Oil,39.38,96.34,198097.7,76483.71
SHP002546,CUST000515,Lagos Port,Lagos Port,2022-08-18,2022-07-04,Delayed,Food,91.63,487.09,6716.43,88102.15
SHP002547,CUST003000,Durban Port,Durban Port,2022-11-29,2023-11-28,In Transit,Electronics,131.9,247.79,11215.59,44016.52
SHP002548,CUST001881,Durban Port,Hamburg Port,2023-10-30,2024-03-07,In Transit,Vehicles,154.51,40.2,9615.98,55334.52
SHP002549,CUST002195,Los Angeles Port,Durban Port,2022-04-16,2024-10-10,Delivered,Oil,108.53,496.85,49100.71,120463.86
SHP002550,CUST002934,Lagos Port,Durban Port,2023-09-20,2022-06-27,Delayed,Textiles,31.59,212.22,178231.94,146304.39
SHP002551,CUST001563,Hamburg Port,Hamburg Port,2024-08-14,2022-06-21,In Transit,Textiles,35.91,92.84,101719.97,114708.39
SHP002552,CUST001658,Los Angeles Port,Shanghai Port,2022-02-12,2024-03-04,Delayed,Vehicles,128.27,56.05,91451.05,147030.42
SHP002553,CUST001003,Lagos Port,Hamburg Port,2022-05-23,2024-07-05,Delivered,Food,64.05,185.27,142825.65,89970.54
SHP002554,CUST000880,Shanghai Port,Dubai Port,2024-04-12,2023-08-13,In Transit,Oil,149.83,349.3,153245.84,88750.42
SHP002555,CUST000755,Hamburg Port,Shanghai Port,2022-05-04,2024-05-27,Delivered,Vehicles,36.98,77.09,82521.39,26026.06
SHP002556,CUST001428,Hamburg Port,Durban Port,2024-12-16,2022-08-16,Delayed,Food,110.25,97.71,143682.52,147626.89
SHP002557,CUST002112,Hamburg Port,Singapore Port,2023-06-07,2023-04-03,Delayed,Textiles,123.9,151.33,198172.71,79625.9
SHP002558,CUST001368,Durban Port,Durban Port,2023-12-17,2022-06-18,In Transit,Textiles,63.22,429.78,26188.93,23875.76
SHP002559,CUST002629,Shanghai Port,Hamburg Port,2023-07-10,2024-01-21,In Transit,Oil,145.1,151.26,93107.59,27174.58
SHP002560,CUST002207,Rotterdam Port,Hamburg Port,2024-08-14,2024-11-01,In Transit,Electronics,116.34,214.94,55364.84,26403.37
SHP002561,CUST000292,Dubai Port,Singapore Port,2024-07-29,2022-01-06,Delayed,Vehicles,131.26,191.6,46282.91,80877.11
SHP002562,CUST000133,Singapore Port,Dubai Port,2022-10-30,2024-08-16,Delayed,Electronics,27.8,12.98,94538.75,83995.64
SHP002563,CUST001349,Shanghai Port,Singapore Port,2023-05-23,2023-04-17,Delivered,Vehicles,95.97,461.18,145283.27,90729.84
SHP002564,CUST001483,Hamburg Port,Los Angeles Port,2023-11-08,2023-08-14,In Transit,Textiles,11.89,251.56,108266.09,67066.4
SHP002565,CUST001465,Rotterdam Port,Los Angeles Port,2023-04-30,2022-04-30,Delivered,Textiles,178.12,312.12,64598.19,115934.1
SHP002566,CUST000802,Los Angeles Port,Durban Port,2023-05-03,2022-06-20,Delivered,Electronics,150.36,48.74,93455.6,45630.33
SHP002567,CUST002842,Singapore Port,Los Angeles Port,2023-05-06,2022-08-10,In Transit,Electronics,142.56,116.11,70426.83,20125.17
SHP002568,CUST000230,Lagos Port,Rotterdam Port,2023-02-03,2024-06-26,Delayed,Electronics,57.29,371.35,138389.87,63054.04
SHP002569,CUST000872,Shanghai Port,Lagos Port,2022-01-13,2023-06-28,Delayed,Oil,60.52,459.9,186836.23,84281.36
SHP002570,CUST002846,Hamburg Port,Dubai Port,2022-10-29,2023-03-26,Delayed,Textiles,148.44,14.72,123535.42,64945.46
SHP002571,CUST000980,Dubai Port,Shanghai Port,2023-02-04,2024-10-07,In Transit,Oil,15.65,249.24,94316.72,131817.73
SHP002572,CUST000124,Los Angeles Port,Hamburg Port,2022-03-07,2024-05-14,Delivered,Vehicles,188.5,344.59,169578.87,111709.8
SHP002573,CUST002887,Los Angeles Port,Durban Port,2022-12-22,2024-11-17,In Transit,Food,51.3,155.39,40237.88,88405.84
SHP002574,CUST001148,Lagos Port,Durban Port,2022-04-11,2023-11-12,In Transit,Textiles,52.09,265.75,84712.81,117306.29
SHP002575,CUST000843,Shanghai Port,Shanghai Port,2023-08-10,2023-08-03,Delayed,Textiles,101.86,216.92,39205.38,76152.36
SHP002576,CUST001292,Shanghai Port,Dubai Port,2023-04-24,2024-03-03,Delayed,Food,102.0,191.02,33172.56,22262.89
SHP002577,CUST001563,Shanghai Port,Durban Port,2024-05-24,2022-07-22,In Transit,Vehicles,89.02,40.31,109403.57,139011.88
SHP002578,CUST000914,Singapore Port,Dubai Port,2024-06-11,2024-07-18,Delivered,Electronics,134.21,118.03,173523.26,67293.34
SHP002579,CUST001976,Dubai Port,Dubai Port,2023-07-27,2023-12-25,Delayed,Electronics,49.02,60.35,5504.18,141654.61
SHP002580,CUST002447,Los Angeles Port,Los Angeles Port,2023-03-02,2024-04-17,Delayed,Textiles,169.31,260.24,179257.86,91744.57
SHP002581,CUST001437,Lagos Port,Rotterdam Port,2024-05-26,2022-02-11,In Transit,Oil,13.41,153.14,117505.85,111833.02
SHP002582,CUST002776,Hamburg Port,Durban Port,2022-01-13,2022-03-02,Delayed,Textiles,28.75,54.01,68030.93,106503.51
SHP002583,CUST001832,Singapore Port,Shanghai Port,2022-07-30,2022-03-26,In Transit,Oil,47.73,13.56,179355.44,35536.46
SHP002584,CUST001818,Los Angeles Port,Hamburg Port,2022-08-20,2023-11-22,Delayed,Vehicles,19.02,294.64,188100.91,46045.43
SHP002585,CUST002231,Shanghai Port,Singapore Port,2022-08-24,2022-09-03,Delayed,Vehicles,131.45,41.65,45312.81,72672.19
SHP002586,CUST001791,Shanghai Port,Singapore Port,2024-07-04,2024-04-24,Delayed,Electronics,43.25,124.89,167452.17,141365.03
SHP002587,CUST001278,Los Angeles Port,Los Angeles Port,2023-11-26,2024-01-26,Delayed,Oil,144.91,230.47,133847.56,118609.49
SHP002588,CUST000807,Dubai Port,Los Angeles Port,2024-05-17,2024-08-07,Delayed,Electronics,18.03,426.55,138559.52,117241.96
SHP002589,CUST002336,Hamburg Port,Durban Port,2024-10-12,2024-12-01,In Transit,Textiles,166.9,27.42,65446.44,106501.04
SHP002590,CUST002789,Hamburg Port,Hamburg Port,2022-07-09,2024-02-19,In Transit,Vehicles,35.43,499.4,40049.6,108776.31
SHP002591,CUST002439,Hamburg Port,Rotterdam Port,2024-10-13,2023-10-07,Delayed,Vehicles,108.17,451.57,136881.74,83778.25
SHP002592,CUST002263,Durban Port,Singapore Port,2024-09-09,2024-06-06,In Transit,Food,146.8,123.88,69627.7,93985.28
SHP002593,CUST000890,Singapore Port,Dubai Port,2022-04-23,2023-07-22,In Transit,Vehicles,51.79,97.28,118324.44,39192.98
SHP002594,CUST002398,Rotterdam Port,Hamburg Port,2022-03-08,2022-11-18,Delivered,Food,145.42,358.92,41688.2,149341.77
SHP002595,CUST002804,Durban Port,Los Angeles Port,2024-10-23,2023-02-20,Delayed,Oil,42.75,202.14,36036.85,110903.37
SHP002596,CUST002036,Shanghai Port,Lagos Port,2024-07-04,2024-06-10,In Transit,Textiles,135.0,255.95,153939.31,35848.15
SHP002597,CUST000960,Shanghai Port,Los Angeles Port,2024-10-30,2024-11-25,In Transit,Vehicles,30.31,443.82,81287.71,49378.02
SHP002598,CUST001977,Lagos Port,Dubai Port,2023-08-30,2023-07-21,Delivered,Food,143.29,460.76,14748.02,65551.3
SHP002599,CUST001335,Shanghai Port,Durban Port,2022-01-21,2022-11-18,Delivered,Food,127.18,172.96,63368.21,122885.93
SHP002600,CUST000984,Singapore Port,Shanghai Port,2022-09-25,2023-08-24,Delivered,Electronics,142.57,440.79,14653.34,21738.95
SHP002601,CUST000046,Durban Port,Lagos Port,2023-05-13,2022-12-04,Delivered,Oil,106.26,173.67,73950.42,89527.26
SHP002602,CUST002153,Lagos Port,Durban Port,2024-06-30,2023-04-10,In Transit,Electronics,122.88,17.63,95758.09,39660.88
SHP002603,CUST001895,Los Angeles Port,Durban Port,2024-08-17,2022-09-09,Delayed,Food,122.66,249.08,140520.52,10971.64
SHP002604,CUST002974,Dubai Port,Singapore Port,2024-07-19,2022-09-10,Delivered,Electronics,195.51,182.72,185497.36,116505.65
SHP002605,CUST001156,Los Angeles Port,Los Angeles Port,2024-01-11,2023-06-26,Delayed,Textiles,53.23,318.75,176678.28,127158.6
SHP002606,CUST002788,Hamburg Port,Singapore Port,2023-12-20,2024-10-29,Delayed,Oil,74.01,233.1,132932.13,94127.72
SHP002607,CUST002145,Rotterdam Port,Hamburg Port,2024-05-02,2023-10-24,Delayed,Electronics,14.96,153.44,68074.31,105383.08
SHP002608,CUST001465,Shanghai Port,Singapore Port,2023-02-13,2023-07-16,Delayed,Vehicles,186.79,236.52,141359.3,132545.38
SHP002609,CUST000425,Dubai Port,Durban Port,2024-02-27,2024-05-10,Delayed,Food,23.9,139.14,70246.92,115598.21
SHP002610,CUST000149,Singapore Port,Los Angeles Port,2022-02-25,2022-01-24,Delivered,Electronics,106.5,240.22,51568.03,12549.05
SHP002611,CUST002139,Dubai Port,Singapore Port,2024-07-21,2022-07-25,Delivered,Textiles,42.18,495.71,167013.37,15352.48
SHP002612,CUST000473,Shanghai Port,Dubai Port,2024-12-24,2023-10-25,Delayed,Textiles,106.19,165.22,120043.28,23153.39
SHP002613,CUST000048,Dubai Port,Los Angeles Port,2023-06-04,2022-11-21,In Transit,Food,131.57,449.58,180164.52,129367.94
SHP002614,CUST002268,Rotterdam Port,Rotterdam Port,2022-07-23,2023-08-17,In Transit,Oil,57.22,188.31,12178.86,82451.97
SHP002615,CUST001424,Dubai Port,Hamburg Port,2022-09-03,2022-02-26,Delayed,Oil,7.77,485.01,87459.2,27119.42
SHP002616,CUST000423,Hamburg Port,Hamburg Port,2023-04-15,2024-03-24,Delayed,Food,195.06,76.89,15940.82,90055.98
SHP002617,CUST000796,Los Angeles Port,Singapore Port,2024-05-25,2022-03-01,Delayed,Oil,145.06,389.06,137756.29,16640.79
SHP002618,CUST001240,Lagos Port,Rotterdam Port,2023-11-16,2023-12-23,In Transit,Electronics,129.68,99.81,61604.72,33320.89
SHP002619,CUST002499,Durban Port,Los Angeles Port,2023-05-04,2024-08-06,Delayed,Electronics,195.85,303.2,190055.68,141804.27
SHP002620,CUST000684,Durban Port,Hamburg Port,2023-10-14,2022-05-27,Delayed,Oil,61.55,141.05,146749.3,31874.82
SHP002621,CUST000781,Lagos Port,Singapore Port,2022-08-30,2022-12-22,Delayed,Oil,112.31,399.39,183807.78,113620.67
SHP002622,CUST000206,Singapore Port,Rotterdam Port,2023-05-13,2023-06-18,In Transit,Food,102.48,237.72,60542.64,8404.45
SHP002623,CUST000708,Lagos Port,Los Angeles Port,2024-12-26,2023-09-21,Delivered,Vehicles,112.75,361.9,87105.1,125431.16
SHP002624,CUST001526,Lagos Port,Durban Port,2023-06-11,2023-04-27,Delayed,Oil,144.44,98.75,105897.59,135097.64
SHP002625,CUST001484,Hamburg Port,Rotterdam Port,2024-12-20,2024-11-17,Delivered,Electronics,137.54,67.31,100421.15,11552.7
SHP002626,CUST000425,Rotterdam Port,Lagos Port,2023-11-03,2023-06-11,Delivered,Oil,129.19,453.5,113021.81,70346.15
SHP002627,CUST001363,Durban Port,Shanghai Port,2022-01-30,2023-11-29,In Transit,Textiles,45.05,99.43,135903.63,134214.36
SHP002628,CUST002190,Lagos Port,Durban Port,2024-09-28,2023-08-10,Delivered,Textiles,158.38,105.47,113277.29,31847.81
SHP002629,CUST001211,Los Angeles Port,Rotterdam Port,2022-04-25,2022-06-26,Delayed,Electronics,42.21,438.45,12520.19,25068.33
SHP002630,CUST002826,Lagos Port,Dubai Port,2023-10-01,2023-03-12,Delayed,Textiles,58.17,191.39,16684.02,108252.09
SHP002631,CUST001680,Hamburg Port,Durban Port,2022-06-04,2022-03-13,In Transit,Textiles,163.6,150.45,91556.75,37183.53
SHP002632,CUST001502,Durban Port,Los Angeles Port,2023-12-01,2024-08-28,Delayed,Food,19.69,43.58,130164.49,40637.94
SHP002633,CUST001837,Singapore Port,Rotterdam Port,2024-09-24,2023-09-18,In Transit,Food,10.71,434.02,188972.96,58394.88
SHP002634,CUST001582,Singapore Port,Lagos Port,2024-11-04,2022-02-14,Delayed,Oil,30.47,307.33,91423.29,42003.12
SHP002635,CUST002657,Dubai Port,Los Angeles Port,2022-02-24,2024-12-12,In Transit,Electronics,155.86,203.82,169254.84,122190.15
SHP002636,CUST001428,Rotterdam Port,Los Angeles Port,2022-01-23,2024-04-11,Delivered,Oil,193.68,367.16,122656.36,106550.48
SHP002637,CUST001997,Shanghai Port,Los Angeles Port,2023-07-31,2022-09-15,Delayed,Vehicles,46.64,122.47,166678.89,109096.58
SHP002638,CUST002293,Hamburg Port,Shanghai Port,2022-07-03,2022-09-22,Delivered,Oil,60.87,246.88,161281.86,89324.0
SHP002639,CUST001149,Dubai Port,Rotterdam Port,2023-01-21,2024-05-09,Delivered,Electronics,115.08,164.42,199482.86,141528.85
SHP002640,CUST000951,Dubai Port,Lagos Port,2024-09-17,2024-08-18,Delayed,Textiles,31.71,390.13,24023.99,56425.76
SHP002641,CUST000966,Durban Port,Hamburg Port,2022-12-06,2024-03-14,Delivered,Textiles,25.0,499.35,183117.37,90566.77
SHP002642,CUST000452,Hamburg Port,Hamburg Port,2023-07-22,2023-04-21,In Transit,Vehicles,182.62,43.41,91326.67,99297.65
SHP002643,CUST001469,Lagos Port,Durban Port,2022-12-31,2023-04-14,Delivered,Electronics,11.92,446.04,113138.48,40249.37
SHP002644,CUST000567,Singapore Port,Shanghai Port,2023-06-24,2023-08-27,Delivered,Textiles,171.66,281.44,53071.08,62757.91
SHP002645,CUST001663,Singapore Port,Los Angeles Port,2024-11-20,2022-12-13,Delivered,Food,115.34,479.57,169938.28,82659.18
SHP002646,CUST000622,Singapore Port,Hamburg Port,2023-10-26,2023-12-26,Delivered,Food,180.68,82.82,100040.72,24137.44
SHP002647,CUST000493,Hamburg Port,Singapore Port,2023-05-20,2023-11-15,Delayed,Oil,80.05,496.6,40132.38,52998.49
SHP002648,CUST002175,Los Angeles Port,Shanghai Port,2023-01-18,2023-12-31,Delivered,Vehicles,197.28,176.28,81683.56,61652.94
SHP002649,CUST001482,Los Angeles Port,Shanghai Port,2023-03-27,2023-03-11,Delivered,Textiles,29.1,475.26,176971.92,25106.68
SHP002650,CUST001153,Dubai Port,Los Angeles Port,2023-03-19,2023-09-05,In Transit,Oil,194.77,273.39,70329.95,90993.31
SHP002651,CUST000023,Durban Port,Hamburg Port,2023-10-14,2024-12-23,In Transit,Vehicles,102.04,356.18,9326.24,24789.92
SHP002652,CUST002820,Singapore Port,Lagos Port,2022-10-21,2023-01-22,Delivered,Textiles,46.93,184.65,38816.3,11710.83
SHP002653,CUST000198,Singapore Port,Singapore Port,2022-08-22,2024-05-28,Delayed,Food,144.36,151.24,72416.45,146567.38
SHP002654,CUST002788,Hamburg Port,Rotterdam Port,2022-10-12,2022-03-22,Delivered,Vehicles,100.66,226.17,113552.67,17928.67
SHP002655,CUST001172,Rotterdam Port,Hamburg Port,2022-09-05,2023-08-30,Delivered,Electronics,155.17,164.41,44783.62,56501.89
SHP002656,CUST002748,Los Angeles Port,Durban Port,2024-08-03,2024-12-08,Delayed,Food,62.39,125.31,101774.99,92051.15
SHP002657,CUST000823,Dubai Port,Los Angeles Port,2024-02-02,2022-02-15,In Transit,Electronics,12.32,317.14,110203.35,138809.54
SHP002658,CUST000410,Hamburg Port,Singapore Port,2024-03-28,2024-10-20,In Transit,Food,134.01,66.5,164544.7,118318.89
SHP002659,CUST000065,Rotterdam Port,Durban Port,2024-09-16,2023-01-26,Delayed,Oil,122.93,97.46,114106.53,67968.46
SHP002660,CUST001525,Lagos Port,Rotterdam Port,2022-12-07,2023-05-06,Delivered,Electronics,107.94,13.58,197992.09,35823.15
SHP002661,CUST001165,Singapore Port,Shanghai Port,2022-02-19,2024-08-16,Delayed,Oil,123.58,384.24,61961.21,29221.64
SHP002662,CUST000423,Dubai Port,Durban Port,2024-10-03,2022-04-09,Delayed,Vehicles,111.3,292.92,79794.01,24128.99
SHP002663,CUST000874,Hamburg Port,Dubai Port,2024-12-12,2022-06-13,Delayed,Electronics,61.49,395.05,13641.36,29534.54
SHP002664,CUST000700,Durban Port,Los Angeles Port,2024-03-28,2024-04-01,Delivered,Food,103.6,420.2,161005.42,114840.13
SHP002665,CUST000010,Dubai Port,Shanghai Port,2022-06-28,2023-10-14,Delivered,Food,65.43,338.69,114655.17,64417.8
SHP002666,CUST002710,Rotterdam Port,Dubai Port,2024-09-02,2024-10-20,Delayed,Textiles,166.09,66.46,30518.45,127725.97
SHP002667,CUST000165,Hamburg Port,Durban Port,2023-06-27,2024-08-13,In Transit,Textiles,91.03,458.76,141642.74,95382.26
SHP002668,CUST001204,Durban Port,Hamburg Port,2024-10-06,2024-05-16,Delivered,Vehicles,187.07,337.38,150399.07,3994.35
SHP002669,CUST002288,Los Angeles Port,Rotterdam Port,2022-07-20,2023-07-27,Delivered,Food,115.12,154.43,150623.16,148851.93
SHP002670,CUST001972,Shanghai Port,Durban Port,2024-05-09,2024-10-03,Delayed,Electronics,123.31,277.44,159128.22,139773.59
SHP002671,CUST000063,Dubai Port,Lagos Port,2023-11-30,2024-09-03,Delayed,Oil,154.62,376.49,190187.14,24890.57
SHP002672,CUST000935,Lagos Port,Lagos Port,2022-10-25,2023-02-22,In Transit,Oil,147.7,116.95,123179.91,63532.94
SHP002673,CUST002204,Lagos Port,Hamburg Port,2024-02-08,2024-08-04,In Transit,Oil,193.96,445.67,113888.06,15974.14
SHP002674,CUST000079,Lagos Port,Dubai Port,2022-08-05,2023-12-24,Delayed,Oil,23.97,87.27,157594.67,32012.71
SHP002675,CUST002983,Shanghai Port,Hamburg Port,2024-02-04,2023-05-29,Delayed,Oil,192.4,447.72,185631.44,108804.18
SHP002676,CUST000950,Dubai Port,Singapore Port,2024-09-19,2024-04-09,In Transit,Textiles,69.11,33.6,137879.94,11026.97
SHP002677,CUST002173,Durban Port,Shanghai Port,2023-01-05,2024-01-30,In Transit,Electronics,137.5,346.9,140498.19,20964.19
SHP002678,CUST002490,Shanghai Port,Lagos Port,2022-07-14,2022-12-07,In Transit,Food,192.86,221.29,31814.06,13167.7
SHP002679,CUST000453,Dubai Port,Shanghai Port,2022-01-30,2023-07-29,Delayed,Vehicles,18.53,286.86,62830.55,53245.85
SHP002680,CUST000121,Singapore Port,Shanghai Port,2022-11-01,2022-10-14,Delayed,Oil,9.67,401.08,119779.17,65392.25
SHP002681,CUST001607,Los Angeles Port,Los Angeles Port,2024-02-26,2023-01-16,Delivered,Vehicles,134.94,384.1,162992.41,139040.19
SHP002682,CUST000457,Rotterdam Port,Lagos Port,2022-10-18,2024-01-12,In Transit,Oil,123.67,275.17,73841.26,67627.99
SHP002683,CUST000004,Lagos Port,Rotterdam Port,2022-09-02,2024-05-27,Delayed,Textiles,81.66,394.22,6843.44,68768.0
SHP002684,CUST002732,Rotterdam Port,Shanghai Port,2023-01-11,2024-08-16,Delayed,Electronics,114.18,427.02,178839.27,22569.3
SHP002685,CUST000842,Los Angeles Port,Dubai Port,2022-06-25,2024-08-19,Delayed,Food,117.11,405.91,157490.71,109913.23
SHP002686,CUST001949,Shanghai Port,Lagos Port,2024-01-27,2022-01-26,Delayed,Textiles,38.33,485.38,165051.93,66430.34
SHP002687,CUST001218,Durban Port,Los Angeles Port,2024-12-04,2023-07-07,Delayed,Food,92.14,345.53,107800.59,3070.54
SHP002688,CUST000663,Rotterdam Port,Dubai Port,2022-04-16,2023-12-23,In Transit,Oil,141.57,300.43,142078.57,16043.11
SHP002689,CUST001935,Rotterdam Port,Los Angeles Port,2023-04-07,2024-07-05,In Transit,Food,21.01,71.93,153326.6,76037.87
SHP002690,CUST000098,Hamburg Port,Lagos Port,2024-03-02,2022-08-07,In Transit,Oil,89.36,62.08,166220.61,138356.49
SHP002691,CUST000293,Hamburg Port,Hamburg Port,2024-05-20,2022-01-14,Delivered,Oil,63.08,363.59,86256.25,83339.11
SHP002692,CUST002870,Lagos Port,Singapore Port,2024-11-13,2023-08-11,Delivered,Vehicles,12.72,173.14,64428.63,113302.23
SHP002693,CUST001284,Shanghai Port,Dubai Port,2022-06-29,2022-09-17,Delivered,Textiles,148.55,482.14,163782.15,23725.78
SHP002694,CUST002791,Singapore Port,Shanghai Port,2022-06-17,2023-05-10,Delivered,Textiles,111.25,129.01,120538.82,141172.77
